time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7
2.395000,0.299059,-0.000145,0.460997,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.007673,0.000162,0.025824,-0.000532,-0.054100,0.000371,-0.029271,0.000400,-0.096993,0.000000,0.000000,0.000000,-0.000402,0.195723,0.000673,1.060004,0.012229,3.552302,-0.000187,-0.847332,-0.001241,0.003267,-1.803473,0.003686,2.659408,0.003683,1.342964,0.000415
2.396000,0.299029,-0.000145,0.460899,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.007703,0.000162,0.025922,-0.000535,-0.054300,0.000374,-0.029298,-0.000073,-0.096996,0.000000,0.000000,0.000000,0.000203,0.196004,-0.001043,1.063256,0.016975,3.562169,-0.002315,-0.848913,0.004772,0.010825,-1.807607,0.011045,2.666074,0.002254,1.345855,-0.005477
2.397000,0.298999,-0.000146,0.460797,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.007733,0.000163,0.026024,-0.000540,-0.054507,0.000374,-0.029398,-0.000486,-0.098505,0.000000,0.000000,0.000000,0.001627,0.199195,-0.000634,1.067248,0.021207,3.587404,-0.007317,-0.860703,0.003339,0.010934,-1.827494,0.015247,2.690163,-0.001717,1.360155,-0.003788
2.398000,0.298970,-0.000147,0.460700,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.007762,0.000164,0.026121,-0.000533,-0.054703,0.000376,-0.029408,-0.000434,-0.098390,0.000000,0.000000,0.000000,-0.000347,0.198633,-0.001392,1.070258,0.020773,3.595975,-0.000387,-0.859326,0.006002,0.013195,-1.828197,0.011649,2.693218,0.004919,1.359948,-0.006817
2.399000,0.298940,-0.000145,0.460600,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.007791,0.000163,0.026221,-0.000530,-0.054911,0.000370,-0.028996,0.000306,-0.098008,0.000000,0.000000,0.000000,-0.000805,0.199316,0.001213,1.069086,0.013217,3.602158,0.001227,-0.862339,-0.003134,0.001615,-1.833179,0.001520,2.698947,0.005416,1.363054,0.002216
2.400000,0.298911,-0.000145,0.460500,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.007821,0.000162,0.026321,-0.000533,-0.055118,0.000375,-0.029081,0.000031,-0.098744,0.000000,0.000000,0.000000,-0.000132,0.200377,-0.001311,1.072886,0.015891,3.619557,-0.001137,-0.866673,0.005713,0.011432,-1.842709,0.010498,2.711909,0.003152,1.369318,-0.006494
2.401000,0.298882,-0.000147,0.460400,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.007850,0.000164,0.026421,-0.000532,-0.055326,0.000371,-0.028967,-0.000383,-0.099144,0.000000,0.000000,0.000000,0.000054,0.201867,0.000909,1.074669,0.020243,3.633546,-0.001784,-0.872512,-0.002069,0.005050,-1.852889,0.006896,2.724510,0.003882,1.376418,0.001307
2.402000,0.298853,-0.000145,0.460303,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.007879,0.000163,0.026517,-0.000535,-0.055521,0.000375,-0.028671,0.000077,-0.098004,0.000000,0.000000,0.000000,0.000262,0.197754,-0.000701,1.074606,0.015504,3.631789,-0.002522,-0.858701,0.003580,0.009149,-1.837703,0.009805,2.709839,0.001808,1.362419,-0.004282
2.403000,0.298823,-0.000145,0.460202,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.007909,0.000163,0.026619,-0.000533,-0.055731,0.000374,-0.029627,0.000242,-0.098523,0.000000,0.000000,0.000000,0.000200,0.203331,-0.000145,1.087125,0.013859,3.647084,-0.002300,-0.878852,0.001629,0.006729,-1.861232,0.007827,2.739179,0.001808,1.386259,-0.002362
2.404000,0.298794,-0.000148,0.460104,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.007938,0.000166,0.026717,-0.000533,-0.055932,0.000383,-0.029057,-0.000561,-0.097719,0.000000,0.000000,0.000000,0.000329,0.200153,-0.002208,1.084333,0.022181,3.648893,-0.002752,-0.868333,0.008876,0.016529,-1.851116,0.015823,2.729005,0.002714,1.375178,-0.009562
2.405000,0.298764,-0.000147,0.460006,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.007967,0.000165,0.026815,-0.000531,-0.056133,0.000376,-0.029840,0.000063,-0.097741,0.000000,0.000000,0.000000,-0.000260,0.202636,0.001129,1.095141,0.015845,3.658860,-0.000685,-0.877625,-0.002825,0.002727,-1.861953,0.003890,2.744707,0.004086,1.387447,0.001999
2.406000,0.298737,-0.000145,0.459911,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.007995,0.000162,0.026910,-0.000534,-0.056326,0.000372,-0.029255,0.000424,-0.096971,0.000000,0.000000,0.000000,-0.000163,0.198847,0.001516,1.092053,0.011993,3.660701,-0.001031,-0.864943,-0.004191,0.000261,-1.849705,0.002143,2.732330,0.003006,1.374159,0.003390
2.407000,0.298707,-0.000147,0.459814,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008025,0.000164,0.027007,-0.000537,-0.056523,0.000380,-0.029321,-0.000416,-0.097157,0.000000,0.000000,0.000000,0.000348,0.197273,-0.001924,1.095717,0.020565,3.672269,-0.002828,-0.860024,0.007874,0.015000,-1.847751,0.014633,2.733279,0.002350,1.370747,-0.008551
2.408000,0.298677,-0.000147,0.459717,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008055,0.000165,0.027104,-0.000534,-0.056720,0.000381,-0.030082,-0.000254,-0.097098,0.000000,0.000000,0.000000,0.000243,0.199983,-0.001755,1.106272,0.018989,3.681336,-0.002454,-0.870101,0.007284,0.013926,-1.859120,0.013476,2.749316,0.002430,1.383674,-0.007989
2.409000,0.298648,-0.000148,0.459621,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008084,0.000165,0.027200,-0.000532,-0.056914,0.000379,-0.029830,-0.000405,-0.096903,0.000000,0.000000,0.000000,-0.000183,0.198311,-0.000687,1.106674,0.020593,3.689025,-0.000955,-0.864830,0.003542,0.010654,-1.855955,0.010233,2.747629,0.004477,1.378946,-0.004332
2.410000,0.298619,-0.000148,0.459522,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008113,0.000165,0.027298,-0.000535,-0.057112,0.000379,-0.027592,-0.000156,-0.095701,0.000000,0.000000,0.000000,-0.000052,0.190808,0.000332,1.087234,0.018064,3.686856,-0.001424,-0.839162,-0.000024,0.006218,-1.831608,0.007102,2.717713,0.003654,1.348817,-0.000724
2.411000,0.298588,-0.000148,0.459425,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008144,0.000166,0.027396,-0.000536,-0.057313,0.000384,-0.029518,-0.000492,-0.097353,0.000000,0.000000,0.000000,0.000569,0.198495,-0.001561,1.109599,0.021475,3.713130,-0.003601,-0.866672,0.006615,0.014111,-1.864999,0.014713,2.761050,0.001869,1.382902,-0.007253
2.412000,0.298558,-0.000149,0.459328,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008174,0.000166,0.027493,-0.000536,-0.057507,0.000388,-0.028351,-0.000566,-0.096743,0.000000,0.000000,0.000000,0.000299,0.192414,-0.002599,1.100901,0.022266,3.716712,-0.002654,-0.845969,0.010263,0.018042,-1.846070,0.016938,2.740476,0.002760,1.360476,-0.010931
2.413000,0.298529,-0.000149,0.459234,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008203,0.000167,0.027587,-0.000531,-0.057700,0.000385,-0.028310,-0.000158,-0.095837,0.000000,0.000000,0.000000,-0.000925,0.190419,-0.000081,1.103413,0.018248,3.717050,0.001645,-0.839566,0.001438,0.007669,-1.838810,0.005917,2.734635,0.006670,1.354587,-0.002358
2.414000,0.298500,-0.000148,0.459138,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008232,0.000165,0.027683,-0.000536,-0.057898,0.000382,-0.027651,0.000146,-0.094348,0.000000,0.000000,0.000000,0.000303,0.188013,0.000333,1.099706,0.015043,3.711786,-0.002667,-0.831741,-0.000020,0.005392,-1.829101,0.007252,2.723813,0.001796,1.345529,-0.000651
2.415000,0.298470,-0.000148,0.459041,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008262,0.000166,0.027780,-0.000537,-0.058096,0.000386,-0.028817,-0.000088,-0.095193,0.000000,0.000000,0.000000,0.000026,0.193035,-0.000524,1.114366,0.017474,3.729937,-0.001700,-0.849912,0.002994,0.009137,-1.851296,0.009408,2.752801,0.003115,1.368045,-0.003731
2.416000,0.298440,-0.000149,0.458947,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008291,0.000167,0.027874,-0.000539,-0.058287,0.000392,-0.029613,-0.000276,-0.094827,0.000000,0.000000,0.000000,0.000848,0.194907,-0.002035,1.125261,0.019429,3.735663,-0.004588,-0.857033,0.008299,0.015091,-1.858431,0.015889,2.764389,0.000355,1.377861,-0.008867
2.417000,0.298411,-0.000151,0.458849,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008321,0.000168,0.027972,-0.000537,-0.058484,0.000390,-0.029164,-0.000472,-0.094823,0.000000,0.000000,0.000000,0.000758,0.192822,-0.000770,1.123747,0.021544,3.745410,-0.004265,-0.850330,0.003866,0.011447,-1.854832,0.013420,2.761889,0.001403,1.371416,-0.004453
2.418000,0.298383,-0.000150,0.458752,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008349,0.000168,0.028068,-0.000538,-0.058678,0.000387,-0.027739,-0.000292,-0.094884,0.000000,0.000000,0.000000,0.000218,0.188100,0.000568,1.112304,0.019697,3.755678,-0.002379,-0.834383,-0.000826,0.006053,-1.843549,0.007960,2.748717,0.003143,1.353590,0.000135
2.419000,0.298352,-0.000150,0.458656,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008379,0.000167,0.028165,-0.000537,-0.058872,0.000390,-0.026897,0.000136,-0.095477,0.000000,0.000000,0.000000,0.000758,0.185929,-0.000771,1.106894,0.015371,3.771286,-0.004265,-0.827365,0.003870,0.009458,-1.842308,0.011323,2.747937,0.000056,1.346361,-0.004437
2.420000,0.298325,-0.000151,0.458562,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008407,0.000168,0.028259,-0.000537,-0.059058,0.000394,-0.026545,-0.000105,-0.093700,0.000000,0.000000,0.000000,0.000653,0.182460,-0.001610,1.106171,0.017855,3.762859,-0.003898,-0.815787,0.006816,0.013183,-1.827204,0.013973,2.732371,0.000774,1.333995,-0.007387
2.421000,0.298295,-0.000151,0.458467,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008437,0.000169,0.028354,-0.000542,-0.059253,0.000391,-0.027114,-0.000451,-0.094074,0.000000,0.000000,0.000000,0.001227,0.184613,-0.000156,1.114810,0.021371,3.776138,-0.005922,-0.823906,0.001718,0.009281,-1.838377,0.013074,2.748045,-0.000161,1.344823,-0.002188
2.422000,0.298266,-0.000149,0.458374,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008466,0.000167,0.028447,-0.000540,-0.059439,0.000387,-0.027236,0.000291,-0.092789,0.000000,0.000000,0.000000,-0.000191,0.182163,0.001158,1.118955,0.013747,3.772546,-0.000952,-0.815886,-0.002893,0.002023,-1.827855,0.003472,2.739052,0.003415,1.337412,0.002129
2.423000,0.298236,-0.000150,0.458277,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008496,0.000168,0.028544,-0.000545,-0.059632,0.000394,-0.028082,-0.000260,-0.094532,0.000000,0.000000,0.000000,0.001339,0.186438,-0.001437,1.130434,0.019389,3.799676,-0.006320,-0.831429,0.006209,0.013127,-1.851029,0.015852,2.768972,-0.001246,1.357201,-0.006655
2.424000,0.298205,-0.000150,0.458185,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008526,0.000167,0.028636,-0.000543,-0.059819,0.000393,-0.029219,0.000161,-0.093473,0.000000,0.000000,0.000000,-0.000159,0.188635,-0.000056,1.144820,0.015143,3.798361,-0.001075,-0.839678,0.001373,0.006750,-1.856299,0.007060,2.779055,0.003361,1.368443,-0.002146
2.425000,0.298176,-0.000151,0.458089,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008556,0.000168,0.028731,-0.000546,-0.060012,0.000391,-0.029519,-0.000346,-0.095321,0.000000,0.000000,0.000000,0.001113,0.192106,0.000028,1.150750,0.020303,3.826355,-0.005535,-0.852405,0.001077,0.008217,-1.877794,0.011847,2.805644,0.000061,1.384260,-0.001595
2.426000,0.298146,-0.000149,0.457993,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008585,0.000166,0.028827,-0.000546,-0.060205,0.000390,-0.031038,0.000386,-0.097257,0.000000,0.000000,0.000000,0.000772,0.199910,0.000555,1.168919,0.012788,3.855308,-0.004339,-0.880300,-0.000775,0.004022,-1.913202,0.007300,2.849940,-0.000220,1.417985,0.000156
2.427000,0.298118,-0.000150,0.457899,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008614,0.000167,0.028922,-0.000545,-0.060392,0.000390,-0.030763,-0.000028,-0.097681,0.000000,0.000000,0.000000,0.000286,0.198805,0.000289,1.169026,0.017008,3.869025,-0.002636,-0.876991,0.000159,0.006310,-1.914231,0.008143,2.852923,0.002323,1.415541,-0.000875
2.428000,0.298088,-0.000150,0.457802,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008644,0.000168,0.029019,-0.000545,-0.060586,0.000395,-0.030527,0.000005,-0.097493,0.000000,0.000000,0.000000,-0.000238,0.197484,-0.001156,1.169680,0.016729,3.876778,-0.000804,-0.872954,0.005234,0.011174,-1.912299,0.010141,2.852540,0.003762,1.412084,-0.006047
2.429000,0.298060,-0.000152,0.457710,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008672,0.000169,0.029111,-0.000545,-0.060771,0.000394,-0.029954,-0.000256,-0.096843,0.000000,0.000000,0.000000,0.000602,0.195136,-0.000215,1.166735,0.019505,3.879555,-0.003742,-0.865287,0.001934,0.008783,-1.905484,0.010837,2.845660,0.001632,1.403893,-0.002567
2.430000,0.298031,-0.000154,0.457617,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008700,0.000171,0.029204,-0.000546,-0.060955,0.000395,-0.029289,-0.000651,-0.095257,0.000000,0.000000,0.000000,0.001025,0.190644,-0.000522,1.162923,0.023634,3.872928,-0.005224,-0.850120,0.003012,0.011323,-1.887836,0.014273,2.826790,0.000987,1.387384,-0.003541
2.431000,0.298002,-0.000152,0.457522,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008729,0.000169,0.029299,-0.000549,-0.061144,0.000394,-0.029598,-0.000001,-0.096344,0.000000,0.000000,0.000000,0.000914,0.192489,0.000132,1.168924,0.016941,3.893310,-0.004846,-0.857144,0.000719,0.006957,-1.900820,0.010282,2.844180,0.000087,1.397008,-0.001284
2.433000,0.297944,-0.000152,0.457332,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008787,0.000169,0.029489,-0.000548,-0.061524,0.000394,-0.029475,0.000129,-0.096858,0.000000,0.000000,0.000000,0.000222,0.193936,0.000709,1.173478,0.015652,3.917496,-0.002421,-0.863345,-0.001299,0.004385,-1.914108,0.006468,2.862293,0.002344,1.405659,0.000579
2.434000,0.297915,-0.000154,0.457235,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008817,0.000171,0.029586,-0.000548,-0.061715,0.000397,-0.030939,-0.001104,-0.097677,0.000000,0.000000,0.000000,0.002674,0.200126,-0.002318,1.191083,0.028168,3.935359,-0.011002,-0.885587,0.009306,0.019186,-1.939930,0.024436,2.895747,-0.004158,1.432850,-0.009494
2.435000,0.297886,-0.000152,0.457140,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008846,0.000170,0.029680,-0.000551,-0.061904,0.000394,-0.030119,-0.000598,-0.095944,0.000000,0.000000,0.000000,0.002778,0.195554,-0.000958,1.185744,0.022951,3.927486,-0.011377,-0.870150,0.004536,0.012883,-1.921770,0.019884,2.875798,-0.005335,1.415661,-0.004699
2.436000,0.297856,-0.000151,0.457044,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008875,0.000169,0.029777,-0.000550,-0.062099,0.000397,-0.029852,-0.000059,-0.095214,0.000000,0.000000,0.000000,0.000906,0.193990,-0.001414,1.186058,0.017474,3.929835,-0.004822,-0.865263,0.006140,0.012411,-1.917118,0.014055,2.872052,-0.000116,1.410918,-0.006698
2.437000,0.297828,-0.000152,0.456950,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008904,0.000169,0.029871,-0.000553,-0.062288,0.000394,-0.030788,-0.000202,-0.096226,0.000000,0.000000,0.000000,0.001555,0.199569,0.000244,1.198246,0.018952,3.949391,-0.007103,-0.885357,0.000328,0.007133,-1.942199,0.012132,2.903246,-0.001677,1.434899,-0.000775
2.438000,0.297800,-0.000154,0.456857,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008932,0.000172,0.029964,-0.000551,-0.062473,0.000399,-0.030022,-0.000526,-0.095142,0.000000,0.000000,0.000000,0.001311,0.195227,-0.000818,1.193392,0.022436,3.947835,-0.006241,-0.870711,0.004060,0.011920,-1.927032,0.015218,2.887038,-0.000322,1.419014,-0.004537
2.439000,0.297771,-0.000152,0.456763,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008961,0.000170,0.030058,-0.000553,-0.062656,0.000399,-0.030356,0.000030,-0.095497,0.000000,0.000000,0.000000,0.000723,0.194480,-0.001090,1.199645,0.016666,3.960741,-0.004189,-0.868647,0.005013,0.011011,-1.928068,0.012519,2.891904,0.000423,1.419110,-0.005616
2.440000,0.297743,-0.000154,0.456668,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.008989,0.000171,0.030153,-0.000551,-0.062844,0.000402,-0.029450,-0.000400,-0.094814,0.000000,0.000000,0.000000,0.000880,0.192130,-0.002005,1.193395,0.021127,3.963403,-0.004733,-0.860985,0.008225,0.015698,-1.921733,0.016728,2.884432,0.000630,1.410173,-0.008779
2.441000,0.297715,-0.000153,0.456575,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.009016,0.000170,0.030246,-0.000549,-0.063026,0.000394,-0.028503,0.000050,-0.093313,0.000000,0.000000,0.000000,0.000133,0.187590,0.001444,1.186662,0.016536,3.957677,-0.002112,-0.845645,-0.003873,0.002062,-1.904687,0.004733,2.865336,0.003022,1.392921,0.003146
2.442000,0.297687,-0.000153,0.456483,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.009045,0.000171,0.030338,-0.000552,-0.063211,0.000398,-0.028936,-0.000355,-0.093912,0.000000,0.000000,0.000000,0.000312,0.188773,-0.000566,1.193857,0.020642,3.972901,-0.002749,-0.850339,0.003177,0.010397,-1.913301,0.011452,2.878213,0.002816,1.400117,-0.003855
2.443000,0.297658,-0.000152,0.456390,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.009074,0.000170,0.030430,-0.000555,-0.063393,0.000398,-0.028717,0.000229,-0.092328,0.000000,0.000000,0.000000,0.000279,0.184377,0.000175,1.194590,0.014697,3.966322,-0.002640,-0.835498,0.000581,0.005878,-1.895307,0.007584,2.860439,0.001816,1.384942,-0.001260
2.444000,0.297630,-0.000153,0.456300,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.009102,0.000171,0.030521,-0.000556,-0.063570,0.000401,-0.030128,-0.000043,-0.094339,0.000000,0.000000,0.000000,0.000367,0.191919,-0.000745,1.211496,0.017497,3.995506,-0.002954,-0.862426,0.003810,0.010051,-1.930017,0.011059,2.903664,0.001917,1.417420,-0.004488
2.445000,0.297601,-0.000154,0.456204,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.009131,0.000172,0.030617,-0.000553,-0.063763,0.000401,-0.028918,-0.000154,-0.095249,0.000000,0.000000,0.000000,0.000198,0.188642,-0.000326,1.202258,0.018711,4.014196,-0.002352,-0.851535,0.002343,0.008847,-1.926487,0.009753,2.899739,0.002845,1.405660,-0.003050
2.446000,0.297573,-0.000153,0.456116,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.009158,0.000170,0.030705,-0.000556,-0.063932,0.000398,-0.028614,0.000318,-0.093173,0.000000,0.000000,0.000000,0.000364,0.183787,0.000761,1.201980,0.013823,4.002255,-0.002940,-0.835051,-0.001470,0.003559,-1.905098,0.006062,2.877709,0.001470,1.388276,0.000806
2.447000,0.297545,-0.000155,0.456026,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.009187,0.000172,0.030795,-0.000556,-0.064113,0.000403,-0.029828,-0.000290,-0.093819,0.000000,0.000000,0.000000,0.001063,0.189718,-0.001135,1.216946,0.020109,4.017718,-0.005390,-0.856352,0.005179,0.012250,-1.929548,0.014598,2.908698,-0.000040,1.413786,-0.005690
2.448000,0.297518,-0.000154,0.455937,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.009214,0.000171,0.030883,-0.000558,-0.064286,0.000406,-0.029506,0.000043,-0.093549,0.000000,0.000000,0.000000,0.000137,0.188202,-0.001496,1.216468,0.016720,4.023838,-0.002154,-0.851566,0.006456,0.012291,-1.926489,0.011850,2.906633,0.002358,1.409226,-0.007169
2.449000,0.297489,-0.000157,0.455844,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.009243,0.000174,0.030977,-0.000557,-0.064471,0.000408,-0.029371,-0.000373,-0.093519,0.000000,0.000000,0.000000,0.000167,0.187611,-0.000671,1.218034,0.021135,4.032905,-0.002255,-0.850054,0.003574,0.010830,-1.927476,0.011349,2.909544,0.003398,1.408579,-0.004283
2.450000,0.297462,-0.000154,0.455756,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.009270,0.000172,0.031065,-0.000557,-0.064641,0.000403,-0.028288,0.000145,-0.090925,0.000000,0.000000,0.000000,-0.000405,0.176127,0.000856,1.209868,0.015751,4.015753,-0.000255,-0.810367,-0.001787,0.003646,-1.881830,0.004262,2.860464,0.004562,1.365933,0.000973
2.451000,0.297434,-0.000156,0.455662,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.009298,0.000174,0.031159,-0.000558,-0.064829,0.000408,-0.027849,-0.000212,-0.091577,0.000000,0.000000,0.000000,0.000541,0.179037,-0.000458,1.208287,0.019517,4.031686,-0.003564,-0.821117,0.002826,0.009609,-1.898218,0.011314,2.878351,0.001788,1.377290,-0.003427
2.452000,0.297406,-0.000155,0.455573,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.009326,0.000173,0.031248,-0.000559,-0.065002,0.000409,-0.028046,0.000003,-0.091092,0.000000,0.000000,0.000000,0.000101,0.178608,-0.001161,1.213065,0.017221,4.035719,-0.002030,-0.820131,0.005288,0.011359,-1.897498,0.011266,2.880025,0.002666,1.377545,-0.005983
2.453000,0.297378,-0.000154,0.455483,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.009354,0.000171,0.031338,-0.000559,-0.065177,0.000403,-0.028121,0.000355,-0.090778,0.000000,0.000000,0.000000,-0.000225,0.178239,0.001187,1.216610,0.013567,4.041535,-0.000889,-0.819367,-0.002947,0.001933,-1.897815,0.003416,2.882537,0.003570,1.377876,0.002161
2.454000,0.297350,-0.000157,0.455393,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.009381,0.000174,0.031428,-0.000556,-0.065358,0.000405,-0.028202,-0.000330,-0.091427,0.000000,0.000000,0.000000,-0.000076,0.180956,0.000563,1.220168,0.020703,4.057098,-0.001403,-0.829422,-0.000756,0.006353,-1.912580,0.007561,2.900381,0.004441,1.389645,0.000002
2.455000,0.297324,-0.000156,0.455303,0.306732,0.000017,0.486821,0.306732,0.000017,0.486821,0.009408,0.000173,0.031518,-0.000559,-0.065535,0.000408,-0.027991,-0.000082,-0.091581,0.000000,0.000000,0.000000,-0.000345,0.181433,-0.000476,1.220712,0.018155,4.067562,-0.000469,-0.831622,0.002891,0.009236,-1.918015,0.008726,2.907498,0.004591,1.392570,-0.003703
