time,p_EE_x,p_EE_y,p_EE_z,p_d_x,p_d_y,p_d_z,p_end_x,p_end_y,p_end_z,e_p_x,e_p_y,e_p_z,e_R_x,e_R_y,e_R_z,pdot_x,pdot_y,pdot_z,pdot_d_x,pdot_d_y,pdot_d_z,omega_x,omega_y,omega_z,f_x,f_y,f_z,m_x,m_y,m_z,tau_raw_1,tau_raw_2,tau_raw_3,tau_raw_4,tau_raw_5,tau_raw_6,tau_raw_7,tau_limited_1,tau_limited_2,tau_limited_3,tau_limited_4,tau_limited_5,tau_limited_6,tau_limited_7
0.056000,0.306643,-0.000109,0.486590,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000125,0.000027,0.000202,0.000002,-0.000381,0.000046,-0.003261,-0.000354,-0.005107,0.000000,0.000000,0.000000,0.001128,0.009333,0.000035,0.090142,0.009817,0.122383,-0.003942,-0.033808,0.000016,0.003045,-0.057507,0.006028,0.103076,-0.001862,0.063525,-0.000016,0.003045,-0.057507,0.006028,0.103076,-0.001862,0.063525,-0.000016
0.057000,0.306642,-0.000112,0.486587,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000126,0.000030,0.000206,-0.000001,-0.000386,0.000056,-0.002497,-0.000882,-0.004675,0.000000,0.000000,0.000000,0.001390,0.009137,-0.002793,0.075080,0.020657,0.114080,-0.004868,-0.033137,0.009944,0.016298,-0.056628,0.017231,0.096575,-0.000511,0.058954,-0.009943,0.016298,-0.056628,0.017231,0.096575,-0.000511,0.058954,-0.009943
0.058000,0.306638,-0.000112,0.486585,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000129,0.000030,0.000207,-0.000004,-0.000386,0.000056,-0.002326,-0.000216,-0.004004,0.000000,0.000000,0.000000,0.001529,0.006937,-0.001098,0.072313,0.007323,0.100805,-0.005366,-0.025437,0.004011,0.006275,-0.045256,0.009042,0.082252,-0.003815,0.049509,-0.004010,0.006275,-0.045256,0.009042,0.082252,-0.003815,0.049509,-0.004010
0.059000,0.306636,-0.000114,0.486581,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000131,0.000032,0.000212,-0.000008,-0.000394,0.000063,-0.002489,-0.000575,-0.003916,0.000000,0.000000,0.000000,0.001859,0.005971,-0.002955,0.076009,0.014666,0.099527,-0.006527,-0.022081,0.010531,0.015049,-0.040930,0.016871,0.078757,-0.003434,0.046817,-0.010528,0.015049,-0.040930,0.016871,0.078757,-0.003434,0.046817,-0.010528
0.060000,0.306633,-0.000116,0.486578,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000134,0.000034,0.000214,-0.000009,-0.000395,0.000062,-0.002926,-0.000598,-0.003204,0.000000,0.000000,0.000000,0.001041,0.003684,-0.000325,0.085338,0.015327,0.085500,-0.003668,-0.014078,0.001322,0.006040,-0.027150,0.008556,0.065305,-0.000434,0.039546,-0.001321,0.006040,-0.027150,0.008556,0.065305,-0.000434,0.039546,-0.001321
0.061000,0.306632,-0.000116,0.486577,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000135,0.000035,0.000216,-0.000009,-0.000396,0.000068,0.000019,-0.000533,-0.001086,0.000000,0.000000,0.000000,0.000711,-0.007925,-0.001851,0.026662,0.014128,0.043289,-0.002517,0.026550,0.006682,0.011022,0.017389,0.011117,-0.002733,0.000449,-0.017139,-0.006678,0.011022,0.017389,0.011117,-0.002733,0.000449,-0.017139,-0.006678
0.062000,0.306630,-0.000116,0.486573,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000137,0.000034,0.000219,-0.000015,-0.000403,0.000069,-0.000499,-0.000196,-0.000232,0.000000,0.000000,0.000000,0.000869,-0.007528,-0.000990,0.037456,0.007348,0.026557,-0.003089,0.025137,0.003673,0.005932,0.022775,0.007176,-0.007839,-0.001549,-0.014922,-0.003668,0.005932,0.022775,0.007176,-0.007839,-0.001549,-0.014922,-0.003668
0.063000,0.306628,-0.000115,0.486573,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000140,0.000033,0.000220,-0.000011,-0.000401,0.000066,-0.000447,0.000194,0.000416,0.000000,0.000000,0.000000,-0.000226,-0.007521,-0.000054,0.036897,-0.000536,0.013675,0.000756,0.025122,0.000388,0.000225,0.026616,-0.000428,-0.013968,0.000639,-0.016157,-0.000386,0.000225,0.026616,-0.000428,-0.013968,0.000639,-0.016157,-0.000386
0.064000,0.306626,-0.000116,0.486571,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000142,0.000034,0.000222,-0.000008,-0.000401,0.000063,-0.000984,-0.000056,-0.000184,0.000000,0.000000,0.000000,-0.001030,-0.005575,0.000947,0.048014,0.004526,0.025846,0.003581,0.018308,-0.003127,-0.001737,0.017789,-0.003263,0.000005,0.004532,-0.005935,0.003126,-0.001737,0.017789,-0.003263,0.000005,0.004532,-0.005935,0.003126
0.065000,0.306623,-0.000117,0.486567,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000144,0.000035,0.000226,-0.000010,-0.000409,0.000068,-0.001705,0.000133,-0.001492,0.000000,0.000000,0.000000,-0.000686,-0.002153,-0.000032,0.062925,0.000814,0.052451,0.002373,0.006310,0.000317,0.000569,-0.000067,-0.001186,0.026459,0.002544,0.011538,-0.000318,0.000569,-0.000067,-0.001186,0.026459,0.002544,0.011538,-0.000318
0.066000,0.306621,-0.000117,0.486566,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000147,0.000036,0.000226,-0.000009,-0.000406,0.000071,-0.004344,-0.000003,-0.002120,0.000000,0.000000,0.000000,-0.000895,0.006546,-0.000529,0.116218,0.003616,0.065050,0.003107,-0.024129,0.002064,0.003178,-0.026157,0.000443,0.069642,0.003877,0.054298,-0.002068,0.003178,-0.026157,0.000443,0.069642,0.003877,0.054298,-0.002068
0.067000,0.306618,-0.000116,0.486566,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000149,0.000034,0.000226,-0.000010,-0.000402,0.000065,-0.003823,0.000444,-0.002271,0.000000,0.000000,0.000000,-0.001639,0.005810,0.001591,0.106333,-0.005506,0.068053,0.005705,-0.021539,-0.005376,-0.007069,-0.026018,-0.009630,0.067215,0.004556,0.049893,0.005370,-0.007069,-0.026018,-0.009630,0.067215,0.004556,0.049893,0.005370
0.068000,0.306615,-0.000117,0.486561,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000152,0.000035,0.000232,-0.000010,-0.000412,0.000067,-0.003599,-0.000267,-0.003373,0.000000,0.000000,0.000000,-0.000237,0.006682,-0.000110,0.102429,0.008858,0.090621,0.000802,-0.024625,0.000586,0.003313,-0.036641,0.002753,0.080460,0.002677,0.054139,-0.000589,0.003313,-0.036641,0.002753,0.080460,0.002677,0.054139,-0.000589
0.069000,0.306612,-0.000119,0.486560,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000156,0.000037,0.000232,-0.000010,-0.000411,0.000073,-0.003470,-0.000452,-0.001468,0.000000,0.000000,0.000000,-0.000205,0.001533,-0.001213,0.100533,0.012765,0.052597,0.000688,-0.006596,0.004464,0.008391,-0.007206,0.006849,0.044214,0.003378,0.032370,-0.004465,0.008391,-0.007206,0.006849,0.044214,0.003378,0.032370,-0.004465
0.070000,0.306609,-0.000118,0.486559,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000158,0.000036,0.000234,-0.000011,-0.000412,0.000069,-0.003508,0.000365,-0.002135,0.000000,0.000000,0.000000,0.000149,0.002740,0.000936,0.101803,-0.003718,0.066095,-0.000554,-0.010827,-0.003070,-0.004207,-0.015385,-0.002987,0.054985,-0.001330,0.038056,0.003070,-0.004207,-0.015385,-0.002987,0.054985,-0.001330,0.038056,0.003070
0.071000,0.306606,-0.000119,0.486555,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000161,0.000038,0.000237,-0.000016,-0.000418,0.000070,-0.003741,-0.001089,-0.003188,0.000000,0.000000,0.000000,0.003296,0.004925,-0.001379,0.107069,0.025527,0.087485,-0.011582,-0.018491,0.005036,0.012909,-0.028810,0.020126,0.073410,-0.006198,0.048705,-0.005030,0.012909,-0.028810,0.020126,0.073410,-0.006198,0.048705,-0.005030
0.072000,0.306603,-0.000119,0.486553,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000164,0.000038,0.000239,-0.000014,-0.000418,0.000075,-0.003983,-0.000721,-0.003510,0.000000,0.000000,0.000000,0.001546,0.004728,-0.002403,0.112553,0.018178,0.094139,-0.005452,-0.017803,0.008635,0.014242,-0.029302,0.015924,0.076551,-0.001618,0.049755,-0.008633,0.014242,-0.029302,0.015924,0.076551,-0.001618,0.049755,-0.008633
0.073000,0.306599,-0.000119,0.486552,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000168,0.000037,0.000241,-0.000020,-0.000422,0.000072,-0.004059,-0.000582,-0.003391,0.000000,0.000000,0.000000,0.002243,0.004654,-0.000912,0.114807,0.015347,0.091886,-0.007910,-0.017554,0.003409,0.008147,-0.028012,0.013049,0.075527,-0.004669,0.049784,-0.003405,0.008147,-0.028012,0.013049,0.075527,-0.004669,0.049784,-0.003405
0.074000,0.306597,-0.000119,0.486550,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000170,0.000038,0.000243,-0.000019,-0.000425,0.000073,-0.003398,-0.000938,-0.002089,0.000000,0.000000,0.000000,0.001252,0.001734,-0.002811,0.102034,0.022519,0.066051,-0.004437,-0.007344,0.010058,0.016986,-0.011852,0.017642,0.051502,0.000307,0.034614,-0.010056,0.016986,-0.011852,0.017642,0.051502,0.000307,0.034614,-0.010056
0.075000,0.306594,-0.000120,0.486546,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000173,0.000039,0.000246,-0.000022,-0.000431,0.000080,-0.003152,-0.001313,-0.003407,0.000000,0.000000,0.000000,0.001069,0.005542,-0.004701,0.097724,0.030111,0.092755,-0.003808,-0.020690,0.016693,0.025952,-0.034099,0.024353,0.076931,0.002535,0.049399,-0.016693,0.025952,-0.034099,0.024353,0.076931,0.002535,0.049399,-0.016693
0.076000,0.306592,-0.000118,0.486547,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000176,0.000036,0.000245,-0.000015,-0.000428,0.000072,-0.003180,0.000032,-0.002531,0.000000,0.000000,0.000000,-0.000917,0.003358,-0.000945,0.098723,0.002970,0.075165,0.003166,-0.013036,0.003524,0.004437,-0.020865,0.001229,0.061093,0.003796,0.040412,-0.003527,0.004437,-0.020865,0.001229,0.061093,0.003796,0.040412,-0.003527
0.077000,0.306588,-0.000119,0.486543,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000179,0.000037,0.000250,-0.000015,-0.000440,0.000070,-0.003722,-0.000335,-0.004265,0.000000,0.000000,0.000000,-0.000327,0.012183,-0.000237,0.110297,0.010395,0.110307,0.001100,-0.043960,0.001040,0.004238,-0.060856,0.003360,0.110128,0.003305,0.076858,-0.001045,0.004238,-0.060856,0.003360,0.110128,0.003305,0.076858,-0.001045
0.078000,0.306586,-0.000119,0.486541,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000182,0.000037,0.000252,-0.000016,-0.000440,0.000070,-0.003116,-0.000047,-0.004398,0.000000,0.000000,0.000000,-0.000375,0.010729,0.000365,0.098654,0.004658,0.113144,0.001265,-0.038873,-0.001068,0.000365,-0.058435,-0.000123,0.104891,0.002261,0.069571,0.001064,0.000365,-0.058435,-0.000123,0.104891,0.002261,0.069571,0.001064
0.079000,0.306583,-0.000119,0.486536,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000185,0.000037,0.000256,-0.000019,-0.000447,0.000075,-0.003494,-0.000110,-0.005337,0.000000,0.000000,0.000000,-0.000429,0.011452,-0.001592,0.106822,0.005882,0.132384,0.001444,-0.041424,0.005797,0.007607,-0.065639,0.005003,0.117556,0.002696,0.075527,-0.005801,0.007607,-0.065639,0.005003,0.117556,0.002696,0.075527,-0.005801
0.080000,0.306580,-0.000118,0.486535,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000187,0.000036,0.000257,-0.000016,-0.000445,0.000072,-0.002969,0.000191,-0.002272,0.000000,0.000000,0.000000,-0.000505,0.003436,-0.000028,0.096875,-0.000168,0.071193,0.001719,-0.013363,0.000313,0.000266,-0.020269,-0.001046,0.059321,0.001691,0.040002,-0.000315,0.000266,-0.020269,-0.001046,0.059321,0.001691,0.040002,-0.000315
0.081000,0.306577,-0.000119,0.486533,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000190,0.000037,0.000260,-0.000015,-0.000448,0.000064,-0.002790,0.000064,-0.001621,0.000000,0.000000,0.000000,-0.000525,0.000696,0.001651,0.093797,0.002394,0.058400,0.001793,-0.003780,-0.005589,-0.004849,-0.007222,-0.004431,0.043296,0.002303,0.028648,0.005587,-0.004849,-0.007222,-0.004431,0.043296,0.002303,0.028648,0.005587
0.082000,0.306575,-0.000119,0.486529,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000192,0.000037,0.000263,-0.000013,-0.000455,0.000068,-0.002139,-0.000012,-0.002472,0.000000,0.000000,0.000000,-0.000971,0.003439,0.000384,0.081255,0.003932,0.075783,0.003359,-0.013400,-0.001142,0.000069,-0.024140,-0.001895,0.059547,0.004195,0.037155,0.001138,0.000069,-0.024140,-0.001895,0.059547,0.004195,0.037155,0.001138
0.083000,0.306572,-0.000118,0.486527,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000195,0.000036,0.000265,-0.000016,-0.000455,0.000073,-0.002416,-0.000072,-0.002193,0.000000,0.000000,0.000000,-0.000449,0.002048,-0.001343,0.087310,0.005090,0.070371,0.001524,-0.008530,0.004920,0.006489,-0.016662,0.004065,0.052883,0.002599,0.033084,-0.004922,0.006489,-0.016662,0.004065,0.052883,0.002599,0.033084,-0.004922
0.084000,0.306569,-0.000119,0.486527,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000199,0.000037,0.000266,-0.000013,-0.000449,0.000071,-0.003074,-0.000106,-0.001232,0.000000,0.000000,0.000000,-0.000530,-0.001855,0.000064,0.101219,0.005831,0.051232,0.001815,0.005145,-0.000011,0.001784,0.005075,0.000617,0.031902,0.003043,0.020652,0.000010,0.001784,0.005075,0.000617,0.031902,0.003043,0.020652,0.000010
0.085000,0.306567,-0.000118,0.486523,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000200,0.000036,0.000269,-0.000015,-0.000455,0.000069,-0.002271,-0.000067,-0.002449,0.000000,0.000000,0.000000,-0.000742,0.002598,0.000606,0.085505,0.004983,0.075897,0.002552,-0.010459,-0.001916,-0.000382,-0.020571,-0.001526,0.057195,0.003608,0.035119,0.001913,-0.000382,-0.020571,-0.001526,0.057195,0.003608,0.035119,0.001913
0.086000,0.306564,-0.000116,0.486520,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000203,0.000034,0.000273,-0.000010,-0.000459,0.000063,-0.002544,0.000987,-0.002857,0.000000,0.000000,0.000000,-0.001298,0.003079,0.002368,0.091496,-0.016357,0.084402,0.004512,-0.012154,-0.008100,-0.013124,-0.023952,-0.014256,0.063664,0.001078,0.038822,0.008095,-0.013124,-0.023952,-0.014256,0.063664,0.001078,0.038822,0.008095
0.087000,0.306562,-0.000116,0.486520,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000205,0.000034,0.000273,-0.000016,-0.000457,0.000070,-0.002337,0.000417,-0.002984,0.000000,0.000000,0.000000,0.000209,0.004117,-0.000729,0.087821,-0.004938,0.086968,-0.000779,-0.015782,0.002762,0.001251,-0.028944,0.000902,0.068046,-0.001812,0.041903,-0.002763,0.001251,-0.028944,0.000902,0.068046,-0.001812,0.041903,-0.002763
0.088000,0.306559,-0.000117,0.486517,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000208,0.000035,0.000276,-0.000013,-0.000466,0.000066,-0.002108,0.000105,-0.001902,0.000000,0.000000,0.000000,0.000143,0.002291,0.000916,0.083750,0.001411,0.065612,-0.000540,-0.009414,-0.003008,-0.002569,-0.016645,-0.001272,0.051080,-0.000235,0.032803,0.003008,-0.002569,-0.016645,-0.001272,0.051080,-0.000235,0.032803,0.003008
0.089000,0.306557,-0.000117,0.486512,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000211,0.000035,0.000280,-0.000013,-0.000471,0.000065,-0.002478,0.000282,-0.002968,0.000000,0.000000,0.000000,0.000301,0.003429,0.000925,0.091704,-0.002178,0.087362,-0.001093,-0.013417,-0.003043,-0.003705,-0.026093,-0.002077,0.066356,-0.001542,0.040389,0.003042,-0.003705,-0.026093,-0.002077,0.066356,-0.001542,0.040389,0.003042
0.090000,0.306554,-0.000116,0.486509,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000213,0.000034,0.000283,-0.000011,-0.000480,0.000064,-0.002687,0.000368,-0.003240,0.000000,0.000000,0.000000,-0.000192,0.005022,-0.000214,0.096385,-0.003947,0.093150,0.000638,-0.019016,0.000943,-0.000264,-0.032755,-0.001065,0.075289,-0.000184,0.047481,-0.000945,-0.000264,-0.032755,-0.001065,0.075289,-0.000184,0.047481,-0.000945
0.091000,0.306552,-0.000115,0.486511,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000216,0.000033,0.000281,-0.000016,-0.000472,0.000059,-0.002578,0.000433,-0.000214,0.000000,0.000000,0.000000,0.000267,-0.002159,0.001141,0.094669,-0.005367,0.032394,-0.000981,0.006138,-0.003817,-0.005459,0.010801,-0.003756,0.021213,-0.002108,0.016628,0.003818,-0.005459,0.010801,-0.003756,0.021213,-0.002108,0.016628,0.003818
0.092000,0.306550,-0.000113,0.486509,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000217,0.000031,0.000283,-0.000009,-0.000473,0.000055,-0.002222,0.001093,-0.001575,0.000000,0.000000,0.000000,-0.001225,0.000879,0.003144,0.087925,-0.018756,0.059808,0.004259,-0.004497,-0.010840,-0.016596,-0.009300,-0.016790,0.043948,0.000319,0.028254,0.010836,-0.016596,-0.009300,-0.016790,0.043948,0.000319,0.028254,0.010836
0.093000,0.306548,-0.000113,0.486506,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000220,0.000031,0.000286,-0.000009,-0.000477,0.000059,-0.002165,0.000728,-0.003151,0.000000,0.000000,0.000000,-0.000816,0.004619,0.000874,0.087233,-0.011454,0.091644,0.002830,-0.017598,-0.002881,-0.006395,-0.032295,-0.007771,0.071999,0.000428,0.044004,0.002878,-0.006395,-0.032295,-0.007771,0.071999,0.000428,0.044004,0.002878
0.094000,0.306546,-0.000113,0.486506,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000221,0.000031,0.000286,-0.000007,-0.000475,0.000061,-0.001541,0.000392,-0.002025,0.000000,0.000000,0.000000,-0.000985,0.002750,0.000073,0.075069,-0.004702,0.069155,0.003426,-0.011049,-0.000072,-0.001510,-0.020718,-0.004003,0.053288,0.002442,0.032921,0.000068,-0.001510,-0.020718,-0.004003,0.053288,0.002442,0.032921,0.000068
0.095000,0.306544,-0.000114,0.486502,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000223,0.000032,0.000291,-0.000008,-0.000482,0.000059,-0.002046,0.000031,-0.002705,0.000000,0.000000,0.000000,-0.000498,0.003449,0.000910,0.085583,0.002602,0.083174,0.001720,-0.013518,-0.003008,-0.002203,-0.025863,-0.002486,0.063710,0.002276,0.038833,0.003005,-0.002203,-0.025863,-0.002486,0.063710,0.002276,0.038833,0.003005
0.096000,0.306542,-0.000110,0.486502,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000225,0.000029,0.000290,-0.000009,-0.000480,0.000050,-0.002366,0.002673,-0.001504,0.000000,0.000000,0.000000,-0.000882,-0.000195,0.008940,0.092421,-0.050607,0.059117,0.003060,-0.000758,-0.031138,-0.046670,-0.004668,-0.040717,0.040461,-0.007578,0.025400,0.031135,-0.046670,-0.004668,-0.040717,0.040461,-0.007578,0.025400,0.031135
0.097000,0.306541,-0.000111,0.486501,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000226,0.000029,0.000291,-0.000008,-0.000480,0.000056,-0.001858,0.001983,-0.000727,0.000000,0.000000,0.000000,-0.000386,-0.000980,0.004983,0.082432,-0.036728,0.043685,0.001327,0.001991,-0.017273,-0.028541,0.001273,-0.025142,0.029161,-0.006395,0.019195,0.017273,-0.028541,0.001273,-0.025142,0.029161,-0.006395,0.019195,0.017273
0.098000,0.306540,-0.000110,0.486498,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000228,0.000028,0.000295,-0.000004,-0.000485,0.000051,-0.001621,0.001990,-0.002188,0.000000,0.000000,0.000000,-0.001313,0.002817,0.005720,0.077942,-0.036994,0.073210,0.004585,-0.011312,-0.019869,-0.031216,-0.021801,-0.029344,0.055840,-0.003187,0.034145,0.019865,-0.031216,-0.021801,-0.029344,0.055840,-0.003187,0.034145,0.019865
0.099000,0.306537,-0.000110,0.486497,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000230,0.000028,0.000296,-0.000004,-0.000487,0.000047,-0.001892,0.001327,-0.000338,0.000000,0.000000,0.000000,-0.000040,-0.002147,0.004931,0.083899,-0.023777,0.036360,0.000125,0.006052,-0.017118,-0.024410,0.007818,-0.019950,0.021822,-0.004871,0.014799,0.017118,-0.024410,0.007818,-0.019950,0.021822,-0.004871,0.014799,0.017118
0.100000,0.306536,-0.000109,0.486493,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000231,0.000027,0.000300,-0.000002,-0.000493,0.000047,-0.001880,0.001200,-0.001866,0.000000,0.000000,0.000000,-0.000467,0.002049,0.003399,0.083842,-0.021338,0.067276,0.001628,-0.008653,-0.011755,-0.018296,-0.016391,-0.016417,0.051126,-0.002853,0.032208,0.011753,-0.018296,-0.016391,-0.016417,0.051126,-0.002853,0.032208,0.011753
0.101000,0.306536,-0.000109,0.486492,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000232,0.000027,0.000300,-0.000008,-0.000493,0.000050,-0.001231,0.000772,-0.000649,0.000000,0.000000,0.000000,0.000129,-0.000618,0.001872,0.070934,-0.012757,0.043018,-0.000477,0.000686,-0.006402,-0.010310,-0.001599,-0.008341,0.028691,-0.003156,0.018022,0.006402,-0.010310,-0.001599,-0.008341,0.028691,-0.003156,0.018022,0.006402
0.102000,0.306534,-0.000108,0.486490,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000234,0.000027,0.000303,-0.000006,-0.000499,0.000046,-0.001899,0.000673,-0.000802,0.000000,0.000000,0.000000,-0.000150,-0.000820,0.002165,0.084744,-0.010817,0.046293,0.000509,0.001372,-0.007441,-0.010755,0.000222,-0.009148,0.031301,-0.001762,0.020529,0.007441,-0.010755,0.000222,-0.009148,0.031301,-0.001762,0.020529,0.007441
0.103000,0.306533,-0.000106,0.486488,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000234,0.000024,0.000304,-0.000009,-0.000501,0.000037,-0.001261,0.000791,-0.000605,0.000000,0.000000,0.000000,0.000579,-0.001173,0.003584,0.072063,-0.013388,0.042542,-0.002054,0.002602,-0.012431,-0.016532,0.000640,-0.011690,0.026693,-0.004863,0.016302,0.012432,-0.016532,0.000640,-0.011690,0.026693,-0.004863,0.016302,0.012432
0.104000,0.306532,-0.000107,0.486486,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000235,0.000025,0.000307,-0.000007,-0.000507,0.000042,-0.000955,0.000498,-0.000506,0.000000,0.000000,0.000000,0.000148,-0.000693,0.001204,0.066105,-0.007436,0.040821,-0.000538,0.000902,-0.004086,-0.006361,-0.001455,-0.004924,0.026824,-0.002098,0.016596,0.004087,-0.006361,-0.001455,-0.004924,0.026824,-0.002098,0.016596,0.004087
0.105000,0.306530,-0.000107,0.486480,0.306767,-0.000082,0.486793,0.306767,-0.000082,0.486793,0.000238,0.000025,0.000313,-0.000005,-0.000521,0.000041,-0.001288,0.000215,-0.001419,0.000000,0.000000,0.000000,0.000118,0.002115,0.000715,0.073275,-0.001770,0.059677,-0.000428,-0.008965,-0.002380,-0.002914,-0.016004,-0.001948,0.046508,-0.000794,0.029628,0.002379,-0.002914,-0.016004,-0.001948,0.046508,-0.000794,0.029628,0.002379
